url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2233&Crsname=人文經典導讀,,,False,博雅向度二,GEAE2233,0,不分班,"人文經典導讀
GUIDE TO CLASSICS OF HUMANITIES",3,期,True,30,17,0,30,楊士奇,"三5,6,7(西SW 1003)","['', '', '567', '', '', '', '']",《講授類》,"['地方敘事與創生學程', '地方敘事與文化設計微學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2301&Crsname=海洋文化,異動,調整名額6/25,False,博雅向度三,GEAE2301,0,不分班,"海洋文化
MARITIME CULTURE",3,期,True,70,118,0,70,江政寬,"四5,6,7(通GE 1008)","['', '', '', '567', '', '', '']",《講授類》,"['飲食文化微學程', '環境教育學程', '地方敘事與創生學程', '日本研究學程', '臺灣研究學程', '印象海味微學程', '社區文創微學程', '永續海洋休閒運動產業學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2314&Crsname=歐洲政經發展,,,False,博雅向度三,GEAE2314,0,不分班,"歐洲政經發展
THE POLITICAL AND ECONOMIC DEVELOPMENT OF EUROPE",3,期,True,60,67,0,60,王群洋,"一2,3,4(通GE 4016)","['234', '', '', '', '', '', '']",《講授類》,['法國語言、文化與社會學程'],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2315&Crsname=性別與管理,新增,6/25,False,博雅向度三,GEAE2315,0,不分班,"性別與管理
GENDER AND MANAGEMENT",2,期,True,60,42,0,60,彭渰雯,"一5,6(海ME 3006)","['56', '', '', '', '', '', '']",《講授類》,"['性別研究學程', '性別與管理微學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2319&Crsname=性別與社會,,,False,博雅向度三,GEAE2319,0,不分班,"性別與社會
GENDER AND SOCIETY",3,期,True,55,29,0,55,唐文慧,"三2,3,4(通GE 2006)","['', '', '234', '', '', '', '']","《講授類》
限非社科院學生修習","['性別研究學程', '性別與社會微學程', '性別與管理微學程', '法國語言、文化與社會學程', '臺灣研究學程', '人權研究整合學程', '國際素養微學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2328&Crsname=日本文化概論,異動,調整名額6/25,False,博雅向度三,GEAE2328,0,不分班,"日本文化概論
INTRODUCTION TO JAPANESE CULTURE",3,期,True,70,168,0,70,吳亦昕,"二2,3,4(通GE 2006)","['', '234', '', '', '', '', '']",《講授類》,"['台日跨文化微學程', '地方創生與區域治理微學程', '地方創生與永續發展整合學程', '日本研究學程', '地方敘事與創生學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2329&Crsname=公民生活與保險,,,False,博雅向度三,GEAE2329,0,不分班,"公民生活與保險
CIVIC LIFE AND INSURANCE",2,期,True,80,71,0,80,唐俊華,"二5,6(通GE 1008)","['', '56', '', '', '', '', '']","《講授類》
限大3以上非財管系學生修習。",[],False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2330&Crsname=地方文化採集與應用,,,False,博雅向度三,GEAE2330,0,不分班,"地方文化採集與應用
LOCAL CULTURAL COLLECTIONS AND APPLICATIONS",3,期,True,50,79,0,50,吳亦昕,"三2,3,4(通GE 1008)","['', '', '234', '', '', '', '']",《講授類》,"['台日跨文化微學程', '地方敘事與文化設計微學程', '地方敘事與創生學程', '臺灣研究學程', '中文創意跨域應用整合學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2332&Crsname=社會文化分析,,,False,博雅向度三,GEAE2332,0,不分班,"社會文化分析
SOCIO-CULTURAL ANALYSIS",3,期,True,70,15,0,70,王啟仲,"二5,6,7(通GE 1010)","['', '567', '', '', '', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課","['地方敘事與文化設計微學程', '環境教育學程', '台灣文化英語微學程', '地方敘事與創生學程', '臺灣研究學程', '全英語通識教育菁英學程']",False
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEAE2336&Crsname=國際事務與公民參與,,,False,博雅向度三,GEAE2336,0,不分班,"國際事務與公民參與
INTERNATIONAL AFFAIRS AND CIVIL ENGAGING",3,期,True,60,33,0,60,黃韋豪,"四2,3,4(通GE 4016)","['', '', '', '234', '', '', '']","《講授類》
本課程為優先選修課程，依選課須知規定，優先條件為第一篩選順序，志願序或點數加選為次要篩選順序。優先條件順序:(1)全英語學士專班(分組/班)學生。(2)其他學士班學生。
※英語授課","['全民國防微學程', '環境教育學程', '臺灣研究學程', '全英語通識教育菁英學程', '全球研究學分學程']",False
